,SERVICE_PROVIDER_ID,COUNTRY_CODE,YEAR_NO,MONTH_NO,DAY_NO,HOUR_NO,NumberOfHits,DATA_TYPE
391,8,120.0,2023.0,10.0,13.0,21.0,1645,GEO DATA
392,8,120.0,2023.0,10.0,13.0,22.0,1116,GEO DATA
393,8,120.0,2023.0,10.0,13.0,23.0,975,GEO DATA
394,8,120.0,2023.0,10.0,14.0,0.0,161,GEO DATA
395,8,120.0,2023.0,10.0,14.0,1.0,61,GEO DATA
396,8,120.0,2023.0,10.0,14.0,2.0,81,GEO DATA
397,8,120.0,2023.0,10.0,14.0,3.0,7641,GEO DATA
398,8,120.0,2023.0,10.0,14.0,4.0,7719,GEO DATA
399,8,120.0,2023.0,10.0,14.0,5.0,7980,GEO DATA
400,8,120.0,2023.0,10.0,14.0,6.0,7690,GEO DATA
401,8,120.0,2023.0,10.0,14.0,7.0,8210,GEO DATA
402,8,120.0,2023.0,10.0,14.0,8.0,10226,GEO DATA
403,8,120.0,2023.0,10.0,14.0,9.0,11322,GEO DATA
404,8,120.0,2023.0,10.0,14.0,10.0,11516,GEO DATA
405,8,120.0,2023.0,10.0,14.0,11.0,12410,GEO DATA
406,8,120.0,2023.0,10.0,14.0,12.0,13452,GEO DATA
407,8,120.0,2023.0,10.0,14.0,13.0,13384,GEO DATA
408,8,120.0,2023.0,10.0,14.0,14.0,13870,GEO DATA
409,8,120.0,2023.0,10.0,14.0,15.0,12659,GEO DATA
410,8,120.0,2023.0,10.0,14.0,16.0,15072,GEO DATA
411,8,120.0,2023.0,10.0,14.0,17.0,15029,GEO DATA
412,8,120.0,2023.0,10.0,14.0,18.0,13698,GEO DATA
413,8,120.0,2023.0,10.0,14.0,19.0,14528,GEO DATA
414,8,120.0,2023.0,10.0,14.0,20.0,15394,GEO DATA
415,8,120.0,2023.0,10.0,14.0,21.0,13688,GEO DATA
416,8,120.0,2023.0,10.0,14.0,22.0,13967,GEO DATA
417,8,120.0,2023.0,10.0,14.0,23.0,12061,GEO DATA
418,8,120.0,2023.0,10.0,15.0,0.0,10338,GEO DATA
419,8,120.0,2023.0,10.0,15.0,1.0,10544,GEO DATA
420,8,120.0,2023.0,10.0,15.0,2.0,9822,GEO DATA
421,8,120.0,2023.0,10.0,15.0,3.0,7721,GEO DATA
422,8,120.0,2023.0,10.0,15.0,4.0,7338,GEO DATA
423,8,120.0,2023.0,10.0,15.0,5.0,7196,GEO DATA
424,8,120.0,2023.0,10.0,15.0,6.0,7108,GEO DATA
425,8,120.0,2023.0,10.0,15.0,7.0,7911,GEO DATA
426,8,120.0,2023.0,10.0,15.0,8.0,10133,GEO DATA
427,8,120.0,2023.0,10.0,15.0,9.0,10042,GEO DATA
428,8,120.0,2023.0,10.0,15.0,10.0,11088,GEO DATA
429,8,120.0,2023.0,10.0,15.0,11.0,11650,GEO DATA
430,8,120.0,2023.0,10.0,15.0,12.0,12429,GEO DATA
431,8,120.0,2023.0,10.0,15.0,13.0,11702,GEO DATA
432,8,120.0,2023.0,10.0,15.0,14.0,12101,GEO DATA
433,8,120.0,2023.0,10.0,15.0,15.0,12185,GEO DATA
434,8,120.0,2023.0,10.0,15.0,16.0,12390,GEO DATA
435,8,120.0,2023.0,10.0,15.0,17.0,13280,GEO DATA
436,8,120.0,2023.0,10.0,15.0,18.0,12491,GEO DATA
437,8,120.0,2023.0,10.0,15.0,19.0,12589,GEO DATA
438,8,120.0,2023.0,10.0,15.0,20.0,12642,GEO DATA
439,8,120.0,2023.0,10.0,15.0,21.0,12718,GEO DATA
440,8,120.0,2023.0,10.0,15.0,22.0,12832,GEO DATA
441,8,120.0,2023.0,10.0,15.0,23.0,11891,GEO DATA
442,8,120.0,2023.0,10.0,16.0,0.0,10604,GEO DATA
443,8,120.0,2023.0,10.0,16.0,1.0,9463,GEO DATA
444,8,120.0,2023.0,10.0,16.0,2.0,9198,GEO DATA
445,8,120.0,2023.0,10.0,16.0,3.0,60,GEO DATA
446,8,120.0,2023.0,10.0,16.0,4.0,26,GEO DATA
447,8,120.0,2023.0,10.0,16.0,5.0,65,GEO DATA
448,8,120.0,2023.0,10.0,16.0,6.0,85,GEO DATA
449,8,120.0,2023.0,10.0,16.0,7.0,86,GEO DATA
450,8,120.0,2023.0,10.0,16.0,8.0,339,GEO DATA
451,8,120.0,2023.0,10.0,16.0,9.0,416,GEO DATA
452,8,120.0,2023.0,10.0,16.0,10.0,478,GEO DATA
453,8,120.0,2023.0,10.0,16.0,11.0,342,GEO DATA
454,8,120.0,2023.0,10.0,16.0,12.0,344,GEO DATA
455,8,120.0,2023.0,10.0,16.0,13.0,275,GEO DATA
456,8,120.0,2023.0,10.0,16.0,14.0,321,GEO DATA
457,8,120.0,2023.0,10.0,16.0,15.0,146,GEO DATA
458,8,120.0,2023.0,10.0,16.0,16.0,143,GEO DATA
459,8,120.0,2023.0,10.0,16.0,17.0,262,GEO DATA
460,8,120.0,2023.0,10.0,16.0,18.0,196,GEO DATA
461,8,120.0,2023.0,10.0,16.0,19.0,233,GEO DATA
462,8,120.0,2023.0,10.0,16.0,20.0,513,GEO DATA
463,8,120.0,2023.0,10.0,16.0,21.0,434,GEO DATA
464,8,120.0,2023.0,10.0,16.0,22.0,262,GEO DATA
465,8,120.0,2023.0,10.0,16.0,23.0,732,GEO DATA
466,8,120.0,2023.0,10.0,17.0,0.0,83,GEO DATA
467,8,120.0,2023.0,10.0,17.0,1.0,68,GEO DATA
468,8,120.0,2023.0,10.0,17.0,2.0,266,GEO DATA
469,8,120.0,2023.0,10.0,17.0,3.0,386,GEO DATA
470,8,120.0,2023.0,10.0,17.0,4.0,231,GEO DATA
471,8,120.0,2023.0,10.0,17.0,5.0,297,GEO DATA
472,8,120.0,2023.0,10.0,17.0,6.0,284,GEO DATA
473,8,120.0,2023.0,10.0,17.0,7.0,776,GEO DATA
474,8,120.0,2023.0,10.0,17.0,8.0,3944,GEO DATA
475,8,120.0,2023.0,10.0,17.0,9.0,5531,GEO DATA
476,8,120.0,2023.0,10.0,17.0,10.0,1933,GEO DATA
477,8,120.0,2023.0,10.0,17.0,11.0,8942,GEO DATA
478,8,120.0,2023.0,10.0,17.0,12.0,10262,GEO DATA
479,8,120.0,2023.0,10.0,17.0,13.0,7296,GEO DATA
480,8,120.0,2023.0,10.0,17.0,14.0,6322,GEO DATA
481,8,120.0,2023.0,10.0,17.0,15.0,7827,GEO DATA
482,8,120.0,2023.0,10.0,17.0,16.0,7484,GEO DATA
483,8,120.0,2023.0,10.0,17.0,17.0,6644,GEO DATA
484,8,120.0,2023.0,10.0,17.0,18.0,6821,GEO DATA
485,8,120.0,2023.0,10.0,17.0,19.0,6733,GEO DATA
486,8,120.0,2023.0,10.0,17.0,20.0,6179,GEO DATA
487,8,120.0,2023.0,10.0,17.0,21.0,2707,GEO DATA
488,8,120.0,2023.0,10.0,17.0,22.0,5240,GEO DATA
489,8,120.0,2023.0,10.0,17.0,23.0,5071,GEO DATA
490,8,120.0,2023.0,10.0,18.0,0.0,690,GEO DATA
491,8,120.0,2023.0,10.0,18.0,1.0,417,GEO DATA
492,8,120.0,2023.0,10.0,18.0,2.0,299,GEO DATA
493,8,120.0,2023.0,10.0,18.0,3.0,7551,GEO DATA
494,8,120.0,2023.0,10.0,18.0,4.0,6776,GEO DATA
495,8,120.0,2023.0,10.0,18.0,5.0,6379,GEO DATA
496,8,120.0,2023.0,10.0,18.0,6.0,6767,GEO DATA
497,8,120.0,2023.0,10.0,18.0,7.0,7644,GEO DATA
498,8,120.0,2023.0,10.0,18.0,8.0,10166,GEO DATA
499,8,120.0,2023.0,10.0,18.0,9.0,11644,GEO DATA
500,8,120.0,2023.0,10.0,18.0,10.0,13528,GEO DATA
501,8,120.0,2023.0,10.0,18.0,11.0,15099,GEO DATA
502,8,120.0,2023.0,10.0,18.0,12.0,14776,GEO DATA
503,8,120.0,2023.0,10.0,18.0,13.0,15167,GEO DATA
504,8,120.0,2023.0,10.0,18.0,14.0,14220,GEO DATA
505,8,120.0,2023.0,10.0,18.0,15.0,14114,GEO DATA
506,8,120.0,2023.0,10.0,18.0,16.0,13494,GEO DATA
507,8,120.0,2023.0,10.0,18.0,17.0,13301,GEO DATA
508,8,120.0,2023.0,10.0,18.0,18.0,12786,GEO DATA
509,8,120.0,2023.0,10.0,18.0,19.0,15369,GEO DATA
510,8,120.0,2023.0,10.0,18.0,20.0,13087,GEO DATA
511,8,120.0,2023.0,10.0,18.0,21.0,13005,GEO DATA
512,8,120.0,2023.0,10.0,18.0,22.0,10273,GEO DATA
513,8,120.0,2023.0,10.0,18.0,23.0,9819,GEO DATA
514,8,120.0,2023.0,10.0,19.0,0.0,7222,GEO DATA
515,8,120.0,2023.0,10.0,19.0,1.0,7183,GEO DATA
516,8,120.0,2023.0,10.0,19.0,2.0,7719,GEO DATA
517,8,120.0,2023.0,10.0,19.0,3.0,6583,GEO DATA
518,8,120.0,2023.0,10.0,19.0,4.0,6177,GEO DATA
519,8,120.0,2023.0,10.0,19.0,5.0,5627,GEO DATA
520,8,120.0,2023.0,10.0,19.0,6.0,5428,GEO DATA
521,8,120.0,2023.0,10.0,19.0,7.0,6200,GEO DATA
522,8,120.0,2023.0,10.0,19.0,8.0,8427,GEO DATA
523,8,120.0,2023.0,10.0,19.0,9.0,10519,GEO DATA
524,8,120.0,2023.0,10.0,19.0,10.0,10942,GEO DATA
525,8,120.0,2023.0,10.0,19.0,11.0,11715,GEO DATA
526,8,120.0,2023.0,10.0,19.0,12.0,12178,GEO DATA
527,8,120.0,2023.0,10.0,19.0,13.0,12403,GEO DATA
528,8,120.0,2023.0,10.0,19.0,14.0,10710,GEO DATA
529,8,120.0,2023.0,10.0,19.0,15.0,12380,GEO DATA
530,8,120.0,2023.0,10.0,19.0,16.0,11589,GEO DATA
531,8,120.0,2023.0,10.0,19.0,17.0,9703,GEO DATA
532,8,120.0,2023.0,10.0,19.0,18.0,11367,GEO DATA
533,8,120.0,2023.0,10.0,19.0,19.0,11854,GEO DATA
534,8,120.0,2023.0,10.0,19.0,20.0,12539,GEO DATA
535,8,120.0,2023.0,10.0,19.0,21.0,11105,GEO DATA
536,8,120.0,2023.0,10.0,19.0,22.0,8613,GEO DATA
537,8,120.0,2023.0,10.0,19.0,23.0,8439,GEO DATA
538,8,120.0,2023.0,10.0,20.0,0.0,8626,GEO DATA
539,8,120.0,2023.0,10.0,20.0,1.0,7464,GEO DATA
540,8,120.0,2023.0,10.0,20.0,2.0,6816,GEO DATA
541,8,120.0,2023.0,10.0,20.0,3.0,6891,GEO DATA
542,8,120.0,2023.0,10.0,20.0,4.0,6932,GEO DATA
543,8,120.0,2023.0,10.0,20.0,5.0,6824,GEO DATA
544,8,120.0,2023.0,10.0,20.0,6.0,6343,GEO DATA
545,8,120.0,2023.0,10.0,20.0,7.0,6659,GEO DATA
546,8,120.0,2023.0,10.0,20.0,8.0,10257,GEO DATA
547,8,120.0,2023.0,10.0,20.0,9.0,11880,GEO DATA
548,8,120.0,2023.0,10.0,20.0,10.0,13022,GEO DATA
549,8,120.0,2023.0,10.0,20.0,11.0,15136,GEO DATA
550,8,120.0,2023.0,10.0,20.0,12.0,15511,GEO DATA
551,8,120.0,2023.0,10.0,20.0,13.0,14603,GEO DATA
552,8,120.0,2023.0,10.0,20.0,14.0,14332,GEO DATA
553,8,120.0,2023.0,10.0,20.0,15.0,12493,GEO DATA
554,8,120.0,2023.0,10.0,20.0,16.0,11635,GEO DATA
555,8,120.0,2023.0,10.0,20.0,17.0,11409,GEO DATA
556,8,120.0,2023.0,10.0,20.0,18.0,12475,GEO DATA
557,8,120.0,2023.0,10.0,20.0,19.0,12286,GEO DATA
558,8,120.0,2023.0,10.0,20.0,20.0,11845,GEO DATA
559,8,120.0,2023.0,10.0,20.0,21.0,10655,GEO DATA
560,8,120.0,2023.0,10.0,20.0,22.0,11539,GEO DATA
561,8,120.0,2023.0,10.0,20.0,23.0,9390,GEO DATA
562,8,120.0,2023.0,10.0,21.0,0.0,10432,GEO DATA
563,8,120.0,2023.0,10.0,21.0,1.0,7555,GEO DATA
564,8,120.0,2023.0,10.0,21.0,2.0,6558,GEO DATA
565,8,120.0,2023.0,10.0,21.0,3.0,11824,GEO DATA
566,8,120.0,2023.0,10.0,21.0,4.0,10646,GEO DATA
567,8,120.0,2023.0,10.0,21.0,5.0,10163,GEO DATA
568,8,120.0,2023.0,10.0,21.0,6.0,10063,GEO DATA
569,8,120.0,2023.0,10.0,21.0,7.0,10845,GEO DATA
570,8,120.0,2023.0,10.0,21.0,8.0,13139,GEO DATA
571,8,120.0,2023.0,10.0,21.0,9.0,15054,GEO DATA
572,8,120.0,2023.0,10.0,21.0,10.0,16044,GEO DATA
573,8,120.0,2023.0,10.0,21.0,11.0,16294,GEO DATA
574,8,120.0,2023.0,10.0,21.0,12.0,16047,GEO DATA
575,8,120.0,2023.0,10.0,21.0,13.0,16261,GEO DATA
576,8,120.0,2023.0,10.0,21.0,14.0,17318,GEO DATA
577,8,120.0,2023.0,10.0,21.0,15.0,15701,GEO DATA
578,8,120.0,2023.0,10.0,21.0,16.0,15141,GEO DATA
579,8,120.0,2023.0,10.0,21.0,17.0,13905,GEO DATA
580,8,120.0,2023.0,10.0,21.0,18.0,14956,GEO DATA
581,8,120.0,2023.0,10.0,21.0,19.0,16486,GEO DATA
582,8,120.0,2023.0,10.0,21.0,20.0,15286,GEO DATA
583,8,120.0,2023.0,10.0,21.0,21.0,13578,GEO DATA
584,8,120.0,2023.0,10.0,21.0,22.0,12744,GEO DATA
585,8,120.0,2023.0,10.0,21.0,23.0,13812,GEO DATA
586,8,120.0,2023.0,10.0,22.0,0.0,13284,GEO DATA
587,8,120.0,2023.0,10.0,22.0,1.0,13930,GEO DATA
588,8,120.0,2023.0,10.0,22.0,2.0,12188,GEO DATA
589,8,120.0,2023.0,10.0,22.0,3.0,11597,GEO DATA
590,8,120.0,2023.0,10.0,22.0,4.0,12100,GEO DATA
591,8,120.0,2023.0,10.0,22.0,5.0,11625,GEO DATA
592,8,120.0,2023.0,10.0,22.0,6.0,11457,GEO DATA
593,8,120.0,2023.0,10.0,22.0,7.0,11964,GEO DATA
594,8,120.0,2023.0,10.0,22.0,8.0,13822,GEO DATA
595,8,120.0,2023.0,10.0,22.0,9.0,14540,GEO DATA
596,8,120.0,2023.0,10.0,22.0,10.0,16056,GEO DATA
597,8,120.0,2023.0,10.0,22.0,11.0,16052,GEO DATA
598,8,120.0,2023.0,10.0,22.0,12.0,15586,GEO DATA
599,8,120.0,2023.0,10.0,22.0,13.0,14890,GEO DATA
600,8,120.0,2023.0,10.0,22.0,14.0,16073,GEO DATA
601,8,120.0,2023.0,10.0,22.0,15.0,16239,GEO DATA
602,8,120.0,2023.0,10.0,22.0,16.0,16666,GEO DATA
603,8,120.0,2023.0,10.0,22.0,17.0,16204,GEO DATA
604,8,120.0,2023.0,10.0,22.0,18.0,15760,GEO DATA
605,8,120.0,2023.0,10.0,22.0,19.0,15038,GEO DATA
606,8,120.0,2023.0,10.0,22.0,20.0,15335,GEO DATA
607,8,120.0,2023.0,10.0,22.0,21.0,15323,GEO DATA
608,8,120.0,2023.0,10.0,22.0,22.0,13983,GEO DATA
609,8,120.0,2023.0,10.0,22.0,23.0,14569,GEO DATA
610,8,120.0,2023.0,10.0,23.0,0.0,13466,GEO DATA
611,8,120.0,2023.0,10.0,23.0,1.0,12759,GEO DATA
612,8,120.0,2023.0,10.0,23.0,2.0,12344,GEO DATA
613,8,120.0,2023.0,10.0,23.0,3.0,11842,GEO DATA
614,8,120.0,2023.0,10.0,23.0,4.0,10572,GEO DATA
615,8,120.0,2023.0,10.0,23.0,5.0,10601,GEO DATA
616,8,120.0,2023.0,10.0,23.0,6.0,10769,GEO DATA
617,8,120.0,2023.0,10.0,23.0,7.0,11487,GEO DATA
618,8,120.0,2023.0,10.0,23.0,8.0,13834,GEO DATA
619,8,120.0,2023.0,10.0,23.0,9.0,16809,GEO DATA
620,8,120.0,2023.0,10.0,23.0,10.0,21092,GEO DATA
621,8,120.0,2023.0,10.0,23.0,11.0,20535,GEO DATA
622,8,120.0,2023.0,10.0,23.0,12.0,19347,GEO DATA
623,8,120.0,2023.0,10.0,23.0,13.0,21338,GEO DATA
624,8,120.0,2023.0,10.0,23.0,14.0,20998,GEO DATA
625,8,120.0,2023.0,10.0,23.0,15.0,19962,GEO DATA
626,8,120.0,2023.0,10.0,23.0,16.0,19020,GEO DATA
627,8,120.0,2023.0,10.0,23.0,17.0,17857,GEO DATA
628,8,120.0,2023.0,10.0,23.0,18.0,18839,GEO DATA
629,8,120.0,2023.0,10.0,23.0,19.0,16356,GEO DATA
630,8,120.0,2023.0,10.0,23.0,20.0,15737,GEO DATA
631,8,120.0,2023.0,10.0,23.0,21.0,15729,GEO DATA
632,8,120.0,2023.0,10.0,23.0,22.0,15159,GEO DATA
633,8,120.0,2023.0,10.0,23.0,23.0,13873,GEO DATA
634,8,120.0,2023.0,10.0,24.0,0.0,14025,GEO DATA
635,8,120.0,2023.0,10.0,24.0,1.0,12982,GEO DATA
636,8,120.0,2023.0,10.0,24.0,2.0,12573,GEO DATA
637,8,120.0,2023.0,10.0,24.0,3.0,12039,GEO DATA
638,8,120.0,2023.0,10.0,24.0,4.0,11583,GEO DATA
639,8,120.0,2023.0,10.0,24.0,5.0,11330,GEO DATA
640,8,120.0,2023.0,10.0,24.0,6.0,11250,GEO DATA
641,8,120.0,2023.0,10.0,24.0,7.0,12254,GEO DATA
642,8,120.0,2023.0,10.0,24.0,8.0,16020,GEO DATA
643,8,120.0,2023.0,10.0,24.0,9.0,18777,GEO DATA
644,8,120.0,2023.0,10.0,24.0,10.0,19260,GEO DATA
645,8,120.0,2023.0,10.0,24.0,11.0,18704,GEO DATA
646,8,120.0,2023.0,10.0,24.0,12.0,19442,GEO DATA
647,8,120.0,2023.0,10.0,24.0,13.0,20212,GEO DATA
648,8,120.0,2023.0,10.0,24.0,14.0,18620,GEO DATA
649,8,120.0,2023.0,10.0,24.0,15.0,18203,GEO DATA
650,8,120.0,2023.0,10.0,24.0,16.0,18297,GEO DATA
651,8,120.0,2023.0,10.0,24.0,17.0,18920,GEO DATA
652,8,120.0,2023.0,10.0,24.0,18.0,20264,GEO DATA
653,8,120.0,2023.0,10.0,24.0,19.0,23150,GEO DATA
654,8,120.0,2023.0,10.0,24.0,20.0,21747,GEO DATA
655,8,120.0,2023.0,10.0,24.0,21.0,17275,GEO DATA
656,8,120.0,2023.0,10.0,24.0,22.0,20819,GEO DATA
657,8,120.0,2023.0,10.0,24.0,23.0,20096,GEO DATA
658,8,120.0,2023.0,10.0,25.0,0.0,14417,GEO DATA
659,8,120.0,2023.0,10.0,25.0,1.0,13553,GEO DATA
660,8,120.0,2023.0,10.0,25.0,2.0,12699,GEO DATA
661,8,120.0,2023.0,10.0,25.0,3.0,11693,GEO DATA
662,8,120.0,2023.0,10.0,25.0,4.0,11602,GEO DATA
663,8,120.0,2023.0,10.0,25.0,5.0,10756,GEO DATA
664,8,120.0,2023.0,10.0,25.0,6.0,10850,GEO DATA
665,8,120.0,2023.0,10.0,25.0,7.0,11830,GEO DATA
666,8,120.0,2023.0,10.0,25.0,8.0,12246,GEO DATA
667,8,120.0,2023.0,10.0,25.0,9.0,14925,GEO DATA
668,8,120.0,2023.0,10.0,25.0,10.0,15899,GEO DATA
669,8,120.0,2023.0,10.0,25.0,11.0,15766,GEO DATA
670,8,120.0,2023.0,10.0,25.0,12.0,16412,GEO DATA
671,8,120.0,2023.0,10.0,25.0,13.0,16557,GEO DATA
672,8,120.0,2023.0,10.0,25.0,14.0,16266,GEO DATA
673,8,120.0,2023.0,10.0,25.0,15.0,15551,GEO DATA
674,8,120.0,2023.0,10.0,25.0,16.0,13637,GEO DATA
675,8,120.0,2023.0,10.0,25.0,17.0,11901,GEO DATA
676,8,120.0,2023.0,10.0,25.0,18.0,9824,GEO DATA
677,8,120.0,2023.0,10.0,25.0,19.0,7745,GEO DATA
678,8,120.0,2023.0,10.0,25.0,20.0,7015,GEO DATA
679,8,120.0,2023.0,10.0,25.0,21.0,8014,GEO DATA
680,8,120.0,2023.0,10.0,25.0,22.0,10030,GEO DATA
681,8,120.0,2023.0,10.0,25.0,23.0,11599,GEO DATA
682,8,120.0,2023.0,10.0,26.0,0.0,12368,GEO DATA
683,8,120.0,2023.0,10.0,26.0,1.0,12482,GEO DATA
684,8,120.0,2023.0,10.0,26.0,2.0,11548,GEO DATA
685,8,120.0,2023.0,10.0,26.0,3.0,10793,GEO DATA
686,8,120.0,2023.0,10.0,26.0,4.0,10549,GEO DATA
687,8,120.0,2023.0,10.0,26.0,5.0,10898,GEO DATA
688,8,120.0,2023.0,10.0,26.0,6.0,11213,GEO DATA
689,8,120.0,2023.0,10.0,26.0,7.0,12053,GEO DATA
690,8,120.0,2023.0,10.0,26.0,8.0,13625,GEO DATA
691,8,120.0,2023.0,10.0,26.0,9.0,14907,GEO DATA
692,8,120.0,2023.0,10.0,26.0,10.0,15747,GEO DATA
693,8,120.0,2023.0,10.0,26.0,11.0,17036,GEO DATA
694,8,120.0,2023.0,10.0,26.0,12.0,17892,GEO DATA
695,8,120.0,2023.0,10.0,26.0,13.0,18277,GEO DATA
696,8,120.0,2023.0,10.0,26.0,14.0,17527,GEO DATA
697,8,120.0,2023.0,10.0,26.0,15.0,18514,GEO DATA
698,8,120.0,2023.0,10.0,26.0,16.0,18538,GEO DATA
699,8,120.0,2023.0,10.0,26.0,17.0,19154,GEO DATA
700,8,120.0,2023.0,10.0,26.0,18.0,19484,GEO DATA
701,8,120.0,2023.0,10.0,26.0,19.0,20721,GEO DATA
702,8,120.0,2023.0,10.0,26.0,20.0,20994,GEO DATA
703,8,120.0,2023.0,10.0,26.0,21.0,18589,GEO DATA
704,8,120.0,2023.0,10.0,26.0,22.0,16084,GEO DATA
705,8,120.0,2023.0,10.0,26.0,23.0,14065,GEO DATA
706,8,120.0,2023.0,10.0,27.0,0.0,12748,GEO DATA
707,8,120.0,2023.0,10.0,27.0,1.0,12850,GEO DATA
708,8,120.0,2023.0,10.0,27.0,2.0,11637,GEO DATA
709,8,120.0,2023.0,10.0,27.0,3.0,5858,GEO DATA
710,8,120.0,2023.0,10.0,27.0,4.0,5543,GEO DATA
711,8,120.0,2023.0,10.0,27.0,5.0,5483,GEO DATA
712,8,120.0,2023.0,10.0,27.0,6.0,5661,GEO DATA
713,8,120.0,2023.0,10.0,27.0,7.0,5966,GEO DATA
714,8,120.0,2023.0,10.0,27.0,8.0,8515,GEO DATA
715,8,120.0,2023.0,10.0,27.0,9.0,10254,GEO DATA
716,8,120.0,2023.0,10.0,27.0,10.0,9401,GEO DATA
717,8,120.0,2023.0,10.0,27.0,11.0,10498,GEO DATA
718,8,120.0,2023.0,10.0,27.0,12.0,9776,GEO DATA
719,8,120.0,2023.0,10.0,27.0,13.0,10341,GEO DATA
720,8,120.0,2023.0,10.0,27.0,14.0,10491,GEO DATA
721,8,120.0,2023.0,10.0,27.0,15.0,11132,GEO DATA
722,8,120.0,2023.0,10.0,27.0,16.0,11147,GEO DATA
723,8,120.0,2023.0,10.0,27.0,17.0,10209,GEO DATA
724,8,120.0,2023.0,10.0,27.0,18.0,11035,GEO DATA
725,8,120.0,2023.0,10.0,27.0,19.0,11671,GEO DATA
726,8,120.0,2023.0,10.0,27.0,20.0,12481,GEO DATA
727,8,120.0,2023.0,10.0,27.0,21.0,11866,GEO DATA
728,8,120.0,2023.0,10.0,27.0,22.0,11484,GEO DATA
729,8,120.0,2023.0,10.0,27.0,23.0,9426,GEO DATA
730,8,120.0,2023.0,10.0,28.0,0.0,8534,GEO DATA
731,8,120.0,2023.0,10.0,28.0,1.0,7900,GEO DATA
732,8,120.0,2023.0,10.0,28.0,2.0,7577,GEO DATA
733,8,120.0,2023.0,10.0,28.0,3.0,1105,GEO DATA
734,8,120.0,2023.0,10.0,28.0,4.0,449,GEO DATA
735,8,120.0,2023.0,10.0,28.0,5.0,904,GEO DATA
736,8,120.0,2023.0,10.0,28.0,6.0,390,GEO DATA
737,8,120.0,2023.0,10.0,28.0,7.0,1431,GEO DATA
738,8,120.0,2023.0,10.0,28.0,8.0,1614,GEO DATA
739,8,120.0,2023.0,10.0,28.0,9.0,1544,GEO DATA
740,8,120.0,2023.0,10.0,28.0,10.0,1722,GEO DATA
741,8,120.0,2023.0,10.0,28.0,11.0,1098,GEO DATA
742,8,120.0,2023.0,10.0,28.0,12.0,1566,GEO DATA
743,8,120.0,2023.0,10.0,28.0,13.0,1467,GEO DATA
744,8,120.0,2023.0,10.0,28.0,14.0,1340,GEO DATA
745,8,120.0,2023.0,10.0,28.0,15.0,1257,GEO DATA
746,8,120.0,2023.0,10.0,28.0,16.0,1145,GEO DATA
747,8,120.0,2023.0,10.0,28.0,17.0,1127,GEO DATA
748,8,120.0,2023.0,10.0,28.0,18.0,983,GEO DATA
749,8,120.0,2023.0,10.0,28.0,19.0,987,GEO DATA
750,8,120.0,2023.0,10.0,28.0,20.0,1113,GEO DATA
751,8,120.0,2023.0,10.0,28.0,21.0,1027,GEO DATA
752,8,120.0,2023.0,10.0,28.0,22.0,1006,GEO DATA
753,8,120.0,2023.0,10.0,28.0,23.0,1726,GEO DATA
754,8,120.0,2023.0,10.0,29.0,0.0,1004,GEO DATA
755,8,120.0,2023.0,10.0,29.0,1.0,431,GEO DATA
756,8,120.0,2023.0,10.0,29.0,2.0,33,GEO DATA
757,8,120.0,2023.0,10.0,29.0,3.0,86,GEO DATA
758,8,120.0,2023.0,10.0,29.0,4.0,32,GEO DATA
759,8,120.0,2023.0,10.0,29.0,5.0,19,GEO DATA
760,8,120.0,2023.0,10.0,29.0,6.0,31,GEO DATA
761,8,120.0,2023.0,10.0,29.0,7.0,104,GEO DATA
762,8,120.0,2023.0,10.0,29.0,8.0,127,GEO DATA
763,8,120.0,2023.0,10.0,29.0,9.0,187,GEO DATA
764,8,120.0,2023.0,10.0,29.0,10.0,162,GEO DATA
765,8,120.0,2023.0,10.0,29.0,11.0,255,GEO DATA
766,8,120.0,2023.0,10.0,29.0,12.0,161,GEO DATA
767,8,120.0,2023.0,10.0,29.0,13.0,189,GEO DATA
768,8,120.0,2023.0,10.0,29.0,14.0,267,GEO DATA
769,8,120.0,2023.0,10.0,29.0,15.0,416,GEO DATA
770,8,120.0,2023.0,10.0,29.0,16.0,352,GEO DATA
771,8,120.0,2023.0,10.0,29.0,17.0,239,GEO DATA
772,8,120.0,2023.0,10.0,29.0,18.0,269,GEO DATA
773,8,120.0,2023.0,10.0,29.0,19.0,289,GEO DATA
774,8,120.0,2023.0,10.0,29.0,20.0,296,GEO DATA
775,8,120.0,2023.0,10.0,29.0,21.0,247,GEO DATA
776,8,120.0,2023.0,10.0,29.0,22.0,411,GEO DATA
777,8,120.0,2023.0,10.0,29.0,23.0,82,GEO DATA
778,8,120.0,2023.0,10.0,30.0,0.0,82,GEO DATA
779,8,120.0,2023.0,10.0,30.0,1.0,20,GEO DATA
780,8,120.0,2023.0,10.0,30.0,2.0,5531,GEO DATA
781,8,120.0,2023.0,10.0,30.0,3.0,5400,GEO DATA
782,8,120.0,2023.0,10.0,30.0,4.0,5129,GEO DATA
783,8,120.0,2023.0,10.0,30.0,5.0,5089,GEO DATA
784,8,120.0,2023.0,10.0,30.0,6.0,5581,GEO DATA
785,8,120.0,2023.0,10.0,30.0,7.0,6444,GEO DATA
786,8,120.0,2023.0,10.0,30.0,8.0,6788,GEO DATA
787,8,120.0,2023.0,10.0,30.0,9.0,6859,GEO DATA
788,8,120.0,2023.0,10.0,30.0,10.0,7238,GEO DATA
789,8,120.0,2023.0,10.0,30.0,11.0,7692,GEO DATA
